nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.875408445467662666e-02,9.390958637931756670e-02,9.832034224468909345e-02,1.022694475770654504e-01,1.058988133907076551e-01,9.768555229267818218e-02,8.947229119464869540e-02,8.125903009661920862e-02,7.304576899858972183e-02,6.483250790056024893e-02,7.185661882498838027e-02,7.713275513847800413e-02,8.159784013360980859e-02,8.557256267789059567e-02,8.921228503682318567e-02,8.143245504466130325e-02,7.365262505249940694e-02,6.587279506033751064e-02,5.809296506817562822e-02,5.031313507601372498e-02,5.694324603463740697e-02,6.203308021064611599e-02,6.637409274020296401e-02,7.025387791003370741e-02,7.381530764696007940e-02,6.651262449250852637e-02,5.920994133805695947e-02,5.190725818360540644e-02,4.460457502915384648e-02,3.730189187470228651e-02,4.326430152696383175e-02,4.803219662278627317e-02,5.216522462251174663e-02,1.245293348301634850e-02,1.793834789650072814e-02,2.222957924474489033e-02,2.592360362604417823e-02,2.924637168649457664e-02,3.231204870180315325e-02,3.518763106698474807e-02,3.791629391692685758e-02,4.052771836920587845e-02,4.304330060928363011e-02,4.547903621334747903e-02,4.784723314865191313e-02,5.015758637722167457e-02,5.241788233365429761e-02,5.463447780546348831e-02,5.681263549871129470e-02,5.895676533300031608e-02,6.107060185379697970e-02,6.315733722675109796e-02,6.521972264628428384e-02,6.726014683464920374e-02,6.928069762962585365e-02,7.128321089097666707e-02,7.326930976219259151e-02,7.524043650266554195e-02,7.719787852971937703e-02,7.914278990002787673e-02,8.107620916382329845e-02,8.299907430829134292e-02,8.491223534570524478e-02,8.681646498121065036e-02,8.871246770366947310e-02,9.060088757302708906e-02,9.248231492354030969e-02,9.435729216007682219e-02,9.622631879164078583e-02,9.808985582006668480e-02,9.994832958099508780e-02,1.018021351174978051e-01,1.036516391532513737e-01,1.054971827211508284e-01,1.073390834943721561e-01,1.091776378595064045e-01,1.110131227653743391e-01,1.128457973760610411e-01,1.146759045526168919e-01,1.165036721843046852e-01,1.183293143873920261e-01,1.201530325870072691e-01,1.219750164954864768e-01,1.237954449988809547e-01,1.256144869617712434e-01,1.274323019592482620e-01,1.292490409438409316e-01,1.310648468541821821e-01,1.328798551714007736e-01,1.346941944285582338e-01,1.365079866777532125e-01,1.383213479190665840e-01,1.401343884950085883e-01,1.419472134537242969e-01,1.437599228838928322e-01,1.455726122238838460e-01,1.473853725475351428e-01,1.491982908286193510e-01,1.510114501858479397e-01,1.528249301101407553e-01,1.546388066756299029e-01,1.564531527357975182e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.002902227884851921e-01,8.158039545087622524e-02,8.840568781204299897e-02,9.362939870494556283e-02,9.808026916454405664e-02,1.020566545426601218e-01,1.057061688253857074e-01,9.750329924205330956e-02,8.930042965872089789e-02,8.109756007538848621e-02,7.289469049205607454e-02,6.469182090872367674e-02,7.176572096251217225e-02,7.706126449333340622e-02,8.153752513622732068e-02,8.551979206389984101e-02,8.916507597873703228e-02,8.142279420675285762e-02,7.368051243476868295e-02,6.593823066278450828e-02,5.819594889080033362e-02,5.045366711881615202e-02,5.704042323096100015e-02,6.211230654376321408e-02,6.644291509938320128e-02,7.031572203143325595e-02,7.387206574581894891e-02,6.661196954775032431e-02,5.935187334968168582e-02,5.209177715161304734e-02,4.483168095354440885e-02,3.757158475547577731e-02,4.346312178802839293e-02,4.819716747524771527e-02,5.230939095686959472e-02,1.286306109745694037e-02,1.822847635275937073e-02,2.246642118163033608e-02,2.612859167425551910e-02,2.942956310460975722e-02,3.247911048650276022e-02,3.534212852296536589e-02,3.806064290185284804e-02,4.066364591822280161e-02,4.317209239458841274e-02,4.560168022943811295e-02,4.796450830777532204e-02,5.027011981854956346e-02,5.252618797540287154e-02,5.473898313952019201e-02,5.691370073535062524e-02,5.905469740790558753e-02,6.116566488913321997e-02,6.324976048599229017e-02,6.530970668032520798e-02,6.734786829819294773e-02,6.936631310374608006e-02,7.136685995179847808e-02,7.335111747004741112e-02,7.532051544025386569e-02,7.727633048545468064e-02,7.921970726934768336e-02,8.115167612426188448e-02,8.307316781146423246e-02,8.498502595998602693e-02,8.688801761171172089e-02,8.878284221073085014e-02,9.067013930621148354e-02,9.255049518483127180e-02,9.442444860747190027e-02,9.629249579225485078e-02,9.815509476029249392e-02,1.000126691399361167e-01,1.018656115088727443e-01,1.037142863401092630e-01,1.055590326070485752e-01,1.074001660941101832e-01,1.092379814520283432e-01,1.110727540310609829e-01,1.129047415203403570e-01,1.147341854175112363e-01,1.165613123493300929e-01,1.183863352610372566e-01,1.202094544898384409e-01,1.220308587358027719e-01,1.238507259417251927e-01,1.256692240919889958e-01,1.274865119392261104e-01,1.293027396664490070e-01,1.311180494914079286e-01,1.329325762191020388e-01,1.347464477476916223e-01,1.365597855324305332e-01,1.383727050117176116e-01,1.401853159989279174e-01,1.419977230432312165e-01,1.438100257623058376e-01,1.456223191495242819e-01,1.474346938579058630e-01,1.492472364629147119e-01,1.510600297059534469e-01,1.528731527202151774e-01,1.546866812404144031e-01,1.565006877977292987e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.081448976445285592e-01,1.118263611222937715e-01,9.820364805098295846e-02,8.966804924597031323e-02,8.113245044095766800e-02,8.810587684647792905e-02,9.338990203438375659e-02,9.787585762096497055e-02,1.018759791702644607e-01,1.055429751253794401e-01,9.736098355916594782e-02,8.917899199295242774e-02,8.099700042673893541e-02,7.281500886052542920e-02,6.463301729431192300e-02,7.172874926347072577e-02,7.703290799748363504e-02,8.151420866949318778e-02,8.549993171227959765e-02,8.914780188061018074e-02,8.145148837666794928e-02,7.375517487272570394e-02,6.605886136878347248e-02,5.836254786484123408e-02,5.066623436089900262e-02,5.718801813843878146e-02,6.223259059876648513e-02,6.654725888888417262e-02,7.040932245589032190e-02,7.395780541313307088e-02,6.674608017435505747e-02,5.953435493557704405e-02,5.232262969679903758e-02,4.511090445802102417e-02,3.789917921924301075e-02,4.370661812692488990e-02,4.839980021589024295e-02,5.248672251022003937e-02,1.333179781316706780e-02,1.856566350605537430e-02,2.274324779696690335e-02,2.636887235803286877e-02,2.964466357730621837e-02,3.267549653686141475e-02,3.552389329196348200e-02,3.823057203131896564e-02,4.082373725835375389e-02,4.332383695609931529e-02,4.574622609388789840e-02,4.810276207322017328e-02,5.040281242048449961e-02,5.265391907598360177e-02,5.486225204434425073e-02,5.703292852323227358e-02,5.917024314711527566e-02,6.127783776484529987e-02,6.335882903331557792e-02,6.541590592555301953e-02,6.745140536032034895e-02,6.946737164395577757e-02,7.146560374819932449e-02,7.344769331930489642e-02,7.541505553505345461e-02,7.736895437919844021e-02,7.931052351258882638e-02,8.124078363759212884e-02,8.316065704504627121e-02,8.507097987896639069e-02,8.697251253850790675e-02,8.886594854884721784e-02,9.075192216536653866e-02,9.263101492341685450e-02,9.450376130532789354e-02,9.637065366443731129e-02,9.823214652060485719e-02,1.000886603215003223e-01,1.019405847478023208e-01,1.037882816273612008e-01,1.056320875127223502e-01,1.074723159677828388e-01,1.093092596022127161e-01,1.111431918863825530e-01,1.129743687746620484e-01,1.148030301609217485e-01,1.166294011866564340e-01,1.184536934193010094e-01,1.202761059158867774e-01,1.220968261852131143e-01,1.239160310599018988e-01,1.257338874882794055e-01,1.275505532547906995e-01,1.293661776365038207e-01,1.311809020024088390e-01,1.329948603613617664e-01,1.348081798638747220e-01,1.366209812623051523e-01,1.384333793335246199e-01,1.402454832676629515e-01,1.420573970261247432e-01,1.438692196717497040e-01,1.456810456736590265e-01,1.474929651890728444e-01,1.493050643241644604e-01,1.511174253757403552e-01,1.529301270554646042e-01,1.547432446980643306e-01,1.565568504548822126e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.159016150554393332e-01,1.197789934234697456e-01,1.233624994561023230e-01,1.148406413076503985e-01,1.063187831591984739e-01,9.779692501074654931e-02,8.927506686229462474e-02,8.075320871384270016e-02,8.785674165843017358e-02,9.319219714919226016e-02,9.770780420400396182e-02,1.017279085991709964e-01,1.054095950781030744e-01,9.725911603859518917e-02,8.910863699908727620e-02,8.095815795957939098e-02,7.280767892007150577e-02,6.465719988056360668e-02,7.174599645929187475e-02,7.704782707261512154e-02,8.152797528787936177e-02,8.551303806405614882e-02,8.916050303748955519e-02,8.151794966659739461e-02,7.387539629570522015e-02,6.623284292481305957e-02,5.859028955392089899e-02,5.094773618302872453e-02,5.738499681490458887e-02,6.239338266871962552e-02,6.668677234464930048e-02,7.053443033352292668e-02,7.407233915684574566e-02,6.691414282148595849e-02,5.975594648612617826e-02,5.259775015076639110e-02,4.543955381540659699e-02,3.828135748004680983e-02,4.399338327318791375e-02,4.863928225322750043e-02,5.269667773105431857e-02,1.385332536537409176e-02,1.894746832766847078e-02,2.305866781199794602e-02,2.664352780763290518e-02,2.989101391748305581e-02,3.290070647503351431e-02,3.573253042781510125e-02,3.842576040417133854e-02,4.100772574301303486e-02,4.349830873957927224e-02,4.591248021446947547e-02,4.826182626161834577e-02,5.055551657064416560e-02,5.280094493686871004e-02,5.500416791426876451e-02,5.717021413531897522e-02,5.930330793765925534e-02,6.140703455691665091e-02,6.348446446900402051e-02,6.553824854462497740e-02,6.757069194404174972e-02,6.958381225917054103e-02,7.157938580338174539e-02,7.355898485958034527e-02,7.552400794396185724e-02,7.747570461292818678e-02,7.941519596205215414e-02,8.134349169154475589e-02,8.326150441097279753e-02,8.517006170618635075e-02,8.706991637859129440e-02,8.896175518130577942e-02,9.084620631106399280e-02,9.272384586384374572e-02,9.459520342254768011e-02,9.646076691377536427e-02,9.832098684608858719e-02,1.001762800223149341e-01,1.020270328026633422e-01,1.038736039825658430e-01,1.057163273387498048e-01,1.075555138885588846e-01,1.093914539005058639e-01,1.112244186883246666e-01,1.130546622159249726e-01,1.148824225367446328e-01,1.167079230876020279e-01,1.185313738543649631e-01,1.203529724243832533e-01,1.221729049386710564e-01,1.239913469550115721e-01,1.258084642318837432e-01,1.276244134416952836e-01,1.294393428208588936e-01,1.312533927632995034e-01,1.330666963631677024e-01,1.348793799119001324e-01,1.366915633541347930e-01,1.385033607064862782e-01,1.403148804427711838e-01,1.421262258487989705e-01,1.439374953496137532e-01,1.457487828116523776e-01,1.475601778221276028e-01,1.493717659476214710e-01,1.511836289737344963e-01,1.529958451273967235e-01,1.548084892833543336e-01,1.566216331561103292e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.061704752002710778e-01,1.111987542519959765e-01,1.155466979771974517e-01,1.194625013837391919e-01,1.230748448417065405e-01,1.145495981113265338e-01,1.060243513809465132e-01,9.749910465056649267e-02,8.897385792018647210e-02,8.044861118980645154e-02,8.766011377020421769e-02,9.303722409460223053e-02,9.757669603955440585e-02,1.016128500017580982e-01,1.053063300900027588e-01,9.719784733547667810e-02,8.908936458095056965e-02,8.098088182642448896e-02,7.287239907189840826e-02,6.476391631737231369e-02,7.181732815463251485e-02,7.710594924122249338e-02,8.157877682304764955e-02,8.555907550614431922e-02,8.920315137476177159e-02,8.162138856513989627e-02,7.403962575551802094e-02,6.645786294589613175e-02,5.887610013627425642e-02,5.129433732665237416e-02,5.763002369253891061e-02,6.259396338930825476e-02,6.686099243509233125e-02,7.069071709840205053e-02,7.421541899906802797e-02,6.343650976787537643e-02,5.265760053668271795e-02,4.549940420132293772e-02,3.834120786596314362e-02,3.871456697343051562e-02,4.432183652343202329e-02,4.891468398825880859e-02,5.293863109864185845e-02,1.442205379690686406e-02,1.937133070466168228e-02,2.341117565883954477e-02,2.695154864440940656e-02,3.016788208653720105e-02,3.315418095301492230e-02,3.596759634787205506e-02,3.864584631718082086e-02,4.121530998785316591e-02,4.369525224002046571e-02,4.610022289371884519e-02,4.844150972166749725e-02,5.072806428324039274e-02,5.296711665755671206e-02,5.516459777834792355e-02,5.732543804751721872e-02,5.945378371976972609e-02,6.155315706595243519e-02,6.362657714113839624e-02,6.567665234726360879e-02,6.770565241422210612e-02,6.971556510621468306e-02,7.170814141867332125e-02,7.368493198356129703e-02,7.564731667543211913e-02,7.759652889951995647e-02,7.953367567735436516e-02,8.145975437985764067e-02,8.337566676261620735e-02,8.528223081258845539e-02,8.718019080614514138e-02,8.907022589503021948e-02,9.095295747304299461e-02,9.282895552660752614e-02,9.469874413385581668e-02,9.656280624630153575e-02,9.842158786309407326e-02,1.002755016885736872e-01,1.021249303482929527e-01,1.039702292262358885e-01,1.058117289756841384e-01,1.076497377479026518e-01,1.094845431759967624e-01,1.113164141455349476e-01,1.131456023789756404e-01,1.149723438568870382e-01,1.167968600958100289e-01,1.186193592997417667e-01,1.204400373999749974e-01,1.222590789960453783e-01,1.240766582088392855e-01,1.258929394555403647e-01,1.277080781548205479e-01,1.295222213696991531e-01,1.313355083945271229e-01,1.331480712918418075e-01,1.349600353840978428e-01,1.367715197047807418e-01,1.385826374128185101e-01,1.403934961738195764e-01,1.422041985112785234e-01,1.440148421304914272e-01,1.458255202177267673e-01,1.476363217168388253e-01,1.494473315853506179e-01,1.512586310317765026e-01,1.530702977358211481e-01,1.548824060528948277e-01,1.566950272042730852e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.919744268582210422e-02,1.057126496281284578e-01,1.108257599428387474e-01,1.152252260737204465e-01,1.191766864157748906e-01,1.228156619445005676e-01,1.142973179298458486e-01,1.057789739151911018e-01,9.726062990053635504e-02,8.874228588588163602e-02,8.022394187122690312e-02,8.751750343209714622e-02,9.292574056207508759e-02,9.748300068803156249e-02,1.015311250081887967e-01,1.052334167621658267e-01,9.717697365434432855e-02,8.912053054652283035e-02,8.106408743870133216e-02,7.300764433087983396e-02,6.495120122305833577e-02,7.194218818207767652e-02,7.720698997087732662e-02,8.166643327020703391e-02,8.563791688612473751e-02,8.927565078017853095e-02,8.176086090193665501e-02,7.424607102369479295e-02,6.673128114545293088e-02,5.921649126721106188e-02,5.170170138896919287e-02,5.792150515381370296e-02,6.283345963382147570e-02,6.706935255823806563e-02,7.087777882996545986e-02,7.438673921628582986e-02,6.360076989134429148e-02,5.281480056640276005e-02,4.202883124146122862e-02,3.124286191651969372e-02,3.919515058684809594e-02,4.469026297240080020e-02,4.922497584682011817e-02,5.321188214653219811e-02,1.503276634607875195e-02,1.983463800085094597e-02,2.379918256068047633e-02,2.729185085646168574e-02,3.047447339083131368e-02,3.343530829728869058e-02,3.622860341093558922e-02,3.889043055613572442e-02,4.144615631741910278e-02,4.391438387045409897e-02,4.630920978859820458e-02,4.864159949581114972e-02,5.092026813847017053e-02,5.315226790576188520e-02,5.534339293939871673e-02,5.749846647449419201e-02,5.962154944041553328e-02,6.171609520424592432e-02,6.378506647846116095e-02,6.583102507841642748e-02,6.785620182858598248e-02,6.986255170971089612e-02,7.185179786713424832e-02,7.382546709829140852e-02,7.578491874166570774e-02,7.773136839855876445e-02,7.966590756703895160e-02,8.158952001158037426e-02,8.350309550334533704e-02,8.540744142567180397e-02,8.730329263341163326e-02,8.919131987412454166e-02,9.107213701728045230e-02,9.294630728944430764e-02,9.481434867596760796e-02,9.667673862007220009e-02,9.853391812670175831e-02,1.003862953597789431e-01,1.022342488063934240e-01,1.040781300692457112e-01,1.059182663387061574e-01,1.077549625877549655e-01,1.095885035263397533e-01,1.114191553462011708e-01,1.132471672825967612e-01,1.150727730155285400e-01,1.168961919299396079e-01,1.187176302515142723e-01,1.205372820726167138e-01,1.223553302808078058e-01,1.241719474009055357e-01,1.259872963599915074e-01,1.278015311837263912e-01,1.296147976311949890e-01,1.314272337747008912e-01,1.332389705301009197e-01,1.350501321426738066e-01,1.368608366328925019e-01,1.386711962060016567e-01,1.404813176288643994e-01,1.422913025771495033e-01,1.441012479556122994e-01,1.459112461939118255e-01,1.477213855201848780e-01,1.495317502143251875e-01,1.513424208427371909e-01,1.531534744761855471e-01,1.549649848921357265e-01,1.567770227629177171e-01
